,mage_id,det_name,N_5,B_5,unc_5,N_10,B_10,unc_10
53,1010706,V07646A,23739.210856640915,47219.86873778931,0.04914784431193763,46436.7411340134,92367.72166524683,0.0351404036531513
54,1010705,V05267B,108713.66389770001,218839.66752961665,0.027914626816113133,212656.95387407523,428076.61351066123,0.01995878492491775
55,1010401,B00000B,2058.786513976099,3907.851205886012,0.09926465643070269,4027.23312822176,7644.225241261808,0.07097361327440789
56,1010106,V05268B,6840.457239630379,13677.47922060104,0.09921611097395298,13380.754061002972,26754.788344416327,0.07093890357412347
57,1011108,P00661A,24283.531889497684,46242.90593631781,0.02972371303834226,47501.49830093067,90456.66535493139,0.021252270345946445
58,1010205,C00ANG5,12719.672552491726,27029.304174044915,28133084976518.19,24881.203726460004,52872.55791872751,
59,1010303,P00574B,4630.20603846512,8792.665213243525,0.06644331092130465,9057.237854442079,17199.506792839064,0.04750655493672117
60,1010802,B00089D,2762.135451472702,4884.814007357514,0.053981501126250844,5403.067933121195,9555.28155157726,0.03859643827590514
61,1010505,V09724A,98910.34555729688,198649.10296587227,0.028097047417570173,193480.48845672223,388581.4497641419,0.020089214522788827
62,1011010,V01240A,28255.53642552877,56338.18821819,0.04670600302600511,55271.21514352759,110204.24722819106,0.03339450228868885
63,1011101,B00000A,1887.553766262347,3582.1969387288445,0.10351400961136561,3692.2813546658613,7007.206471156658,0.07401187442550858
64,1011109,P00662A,17544.811630947028,33216.7352500311,0.03327467622968602,34319.753966185446,64975.91455072536,0.023791186989152883
65,1010410,V01404A,11741.36245729245,23121.452968158905,0.06087293040478501,22967.511948165185,45228.332677465696,0.04352376743927219
66,1010704,V04545A,163079.06865521465,330213.426897368,0.025517829211781785,319002.20025215094,645937.0328866227,0.01824508951324201
67,1010914,B00091B,650.0984214420425,1302.6170686286705,0.33315655989611864,1271.6704144228038,2548.0750804206023,0.238204872631643
68,1010902,B00089A,3550.876596172902,6838.73961030052,0.08632497285854471,6945.940127962605,13377.394172208164,0.06172181982882585
69,1010910,P00664A,6263.78267999794,12049.207884815201,0.06424245867352772,12252.709518750149,23569.69449389057,0.04593295923887194
70,1010305,P00698A,8812.344309775131,16934.021892172717,0.05361939039835496,17238.001463824887,33124.976045467825,0.03833753135285396
71,1010807,V01387A,23182.49864961092,46242.90593631781,0.051904411515963735,45347.745345563875,90456.66535493139,0.037111332095744
72,1010306,P00712A,9187.948133335793,17585.33042648705,0.05057365007997646,17972.727551771186,34399.01358567813,0.03615984592821579
73,1010304,P00665A,4746.048062476476,8467.010946086359,0.04310906113855054,9283.838734898502,16562.488022733913,0.03082271116312402
74,1010407,B00079C,17100.927929557387,31262.809647088096,0.026176992310370965,33451.4642551451,61153.801930094465,0.01871638703772085
75,1010109,V07647B,1532.4906689749064,3256.5426715716762,,2997.7353887301206,6370.187701051506,
76,1010406,B00079B,18236.61833192943,33542.38951718826,0.026361410394094134,35673.010773342896,65612.9333208305,0.018848244823015444
77,1010108,V07647A,1487.216427890923,2930.8884044145084,0.17271119258523554,2909.173547902639,5733.168930946355,0.12348743078825507
78,1010408,V01386A,30227.043364089837,58943.422355447336,0.03372418026192581,59127.71896342018,115300.39738903225,0.02411257958241443
79,1010206,C00ANG2,9194.475295802382,18562.293227958555,0.10133248219462535,17985.495463713625,36310.06989599358,0.07245209586191323
80,1010208,V04549A,1838.988802769888,3907.851205886012,,3597.282466476145,7644.225241261808,
81,1010107,V05612A,4974.380295667448,10095.282281872198,0.15317787095160185,9730.483944348429,19747.58187325967,0.10952122705129824
82,1010301,B00032B,1538.0925955150267,2930.8884044145084,0.11878562580505084,3008.6934283282462,5733.168930946355,0.08493098522263769
83,1010309,P00574A,4150.984146328806,7815.702411772024,0.06541881405960791,8119.8224076829965,15288.450482523616,0.04677404603901811
84,1010405,B00076C,14308.127325339105,25726.687105416244,0.025922640485337434,27988.411608611113,50324.482838306896,0.018534527061424368
85,1010308,P00661B,6119.055900962474,11397.899350500866,0.04966030323027978,11969.606596171347,22295.656953680267,0.03550680859925442
86,1011011,V01389A,11376.516314040808,23121.452968158905,0.10451535546187865,22253.829172009206,45228.332677465696,0.07472783049389921
87,1011012,V05267A,3207.6821377553692,6513.0853431433525,0.19280402206394118,6274.6106418897925,12740.375402103013,0.13785367916192265
88,1010909,P00662C,6601.537879516402,12374.862151972371,0.0501203389399636,12913.399162623391,24206.713263995727,0.035835731276524924
89,1010411,V01406A,3040.1291610473995,5861.776808829017,0.09435567011808851,5946.856941372626,11466.33786189271,0.06746371852789196
90,1010501,V08682B,4668.2970231702275,9118.319480400694,0.08744516437385601,9131.748385014158,17836.525562944218,0.06252274980994611
91,1010307,P00909C,8792.777947175724,16934.021892172717,0.05485011713478533,17199.72731391949,33124.976045467825,0.03921749333105172
92,1010911,P00665C,3513.5077035030836,6838.73961030052,0.09689046314700125,6872.842095940718,13377.394172208164,0.0692760798116921
93,1011013,V05612B,766.2453344874532,1628.2713357858381,,1498.8676943650603,3185.093850525753,
94,1011113,P00698B,612.9962675899626,1302.6170686286705,,1199.0941554920482,2548.0750804206023,
95,1010912,P00748B,1444.44581876757,2605.234137257341,0.08303870573005262,2825.5091112034042,5096.1501608412045,0.05937215922775556
96,1010913,P00909B,569.9319580310855,976.962801471503,0.1026792945858297,1114.8552055464493,1911.056310315452,0.07341505836280368
97,1010707,V07302B,3740.131417968718,7490.048144614855,0.13762996568351163,7316.145238030014,14651.431712418464,0.09840457128072298
98,1010810,V07302A,643.2635436237537,1302.6170686286705,0.40689939858440305,1258.3005743785336,2548.0750804206023,0.29093054461815776
99,1010209,V07298B,1838.988802769888,3907.851205886012,,3597.282466476145,7644.225241261808,
100,1010412,V01415A,844.4676040149054,1628.2713357858381,0.17905546055979385,1651.8798270301688,3185.093850525753,0.1280235430151668
