,string 1,string 2,string 3,string 4,string 5,string 7,string 8,string 9,string 10,string 11
1,2.751230494000183,0.6876149063177818,0.9235007374088594,0.9697528611522079,2.5577424430071747,6.314956628425189,1.1401148502735416,1.0190884598117798,1.3667502566159495,0.7577639606618604
2,5.011417607591815,3.6323334513109726,1.312789445582043,2.210080646203005,31.301895612040184,41.52284409059116,1.6465756052632086,1.5710304698157391,2.404339565925069,1.8770653552508951
3,9.578043958518428,5.620403903545904,2.735042250690011,3.873615363505441,149.42211096526182,102.34592855055261,21.014652422790412,2.8329425792800986,4.089458607641068,3.2892968668811373
4,9.138648782956617,8.587477641681714,3.7217542238814465,5.934918345000675,89.34599830375545,117.02326915177522,29.70080126179127,4.554292451261721,7.041114971195761,24.092731257910263
5,7.806587619148179,8.982162430958288,6.078299928605055,10.42368695429265,69.1692801894487,71.98680539414768,32.18222770062192,9.204172624926361,9.843993670042684,29.02937459878366
6,4.951289846725462,7.061157558151212,5.71676249467788,10.367413537071577,,16.49196558941998,28.584583342118457,10.932460315469486,11.89373362060208,32.731086235709654
7,3.3540498401218257,2.966302869406754,5.377580253893325,11.640888677471773,,2.268666669611246,13.578081793589023,10.976399833025665,11.701787307067182,24.911393848167528
8,1.4538584229992562,1.3436241947442753,3.5976443585034614,18.8361773944787,,,5.163278747215809,8.014722175993247,9.063103647509148,17.55730617297511
9,0.6328832265548193,0.658321894613661,2.5885771921694074,16.253767152141734,,,2.2023719589124466,5.21107260841727,27.41825895505702,9.734530310516758
10,,,,6.866898638429148,,,0.5866311028114708,3.352508102663714,19.272489095124282,2.7913156679110847
11,,,,1.8963370734772904,,,,1.8917118611029555,5.988879156034581,0.9535646178420359
12,,,,0.9103959690149106,,,,1.0591736337226818,2.119889004903475,0.6899275125049492
13,,,,,,,,0.4355408319165322,0.7693269915976976,0.20582195065790107
14,,,,,,,,0.17267459530850124,,
